time,job_id,num_gpu,submit_time,start_time,end_time,ddl,executed_time,JCT,pending_time,preempt,promote,best_effort_job
8745,69390f06-ec8c-40ab-16b6-7e6140b4362a,8,2079,2119,8522.0,9383,6403.0,6443,0,0,0,0
10576,f2e329e1-35de-bfe2-df00-24257c536e6a,1,2004,2059,10438.0,13367,8379.0,8434,0,0,0,0
10576,e16affea-109d-31cc-2513-486152b2e34a,1,2005,2059,10299.0,12373,8240.0,8294,0,0,0,0
10576,f7faf63f-5a60-c38a-439b-ada294f6ecd7,1,2008,2059,10328.0,12257,8269.0,8320,0,0,0,0
10576,ea433581-e14f-4c6c-5d4b-f5148ed933d9,1,2009,2059,10307.0,9966,8248.0,8298,0,0,0,0
10576,18ddb9fd-5c1a-b58b-310f-85fb09846e09,1,2030,2059,9661.0,11812,7602.0,7631,0,0,0,0
18742,4bb33180-2347-21a4-7b89-9db1674a1e0d,1,2005,2059,15554.0,14941,13495.0,13549,0,0,0,0
18742,a24149d2-240c-039a-8054-033146dd7903,1,2008,2059,14030.0,9548,11971.0,12022,0,0,0,0
18742,c5114965-3e22-0af5-2fb2-c31ab54c6d26,1,2008,2059,14082.0,19185,12023.0,12074,0,0,0,0
18742,4e78ff92-6bcd-c784-a37f-02ea5c6c744d,1,2037,2059,18428.0,7887,16369.0,16391,0,0,0,0
18742,5d49b291-9281-a983-64f8-af859a1d353d,8,13239,13239,15961.0,16108,2722.0,2722,0,0,0,0
20542,e906ac4a-d180-3845-6802-9e40ea35e3bd,1,19567,19567,20242.0,20404,675.0,675,0,0,0,0
20542,aa731dae-20b0-4741-7459-c1d045ad299f,1,19599,19627,20290.0,20045,663.0,691,0,0,0,0
21951,0d2ae4e1-d0c3-e221-26ac-f92664460667,1,20542,20542,21739.0,21382,1197.0,1197,0,0,0,0
21951,2b0478f8-dba8-ca12-9611-47a1b50c0a6b,1,20545,20602,21830.0,22245,1228.0,1285,0,0,0,0
24254,53884625-0f1a-689f-863c-37eebed121aa,1,23025,23025,24221.0,24790,1196.0,1196,0,0,0,0
24254,e6c92435-03cd-ec7e-7f28-abc1ecb2a8ce,1,2033,2059,23175.0,8741,21116.0,21142,0,0,0,0
24254,a11b4fc9-8f06-7093-2b93-bcb89acf0e7e,1,1999,1999,24065.0,13212,22066.0,22066,0,0,0,0
24254,d6fcbe84-6cbd-9525-f330-c7449cd5d050,1,1999,1999,23119.0,17604,21120.0,21120,0,0,0,0
24254,c7b2845e-7b8e-f100-36b9-4a4fecd5c075,1,2001,2059,24165.0,12810,22106.0,22164,0,0,0,0
25824,b921967c-17a8-c270-b64e-3b443299c5a2,8,22709,22709,25555.0,25623,2846.0,2846,0,0,0,0
